RESTAURANT_ID,REVIEWS
7aDmofVcwpe_CwbE98SqUg,"Food was served fresh and hot. The wings and the chicken slab in the chicken burger were veryyyy juicy and well seasoned. I think it's dark meat in the...The best chicken sandwich ever!!! Me and my family always get the paprika chicken sandwich, it is always so juicy and crispy. The chicken always is too big...Pricing is cheap for what you're getting. Spent $24 after taxes and credit card fees and got the combo for 2. We got it for take out and they were pretty..."
UTpSMHFXUPq41qzJ7T8Aog,"I have been here before a few times. I really liked it. I came in yesterday for some late breakfast. Staff was beyond friendly. I got a regular bagel w...Just close the doors already. Rude and arrogant ownership plus bland and greasy food. Why bother supporting this place? I have tried Pizza Palace Café...The owner, Edik, is an arrogant obnoxious rude man who is so money hungry that he will lie cheat and deceive any customer just to make a sale.
He recently..."
p3fHkjlZB5HGw_AuxT5VlA,"Manhattan sandwich and departed omelette 

Wow just wow... my buddy Sam and I have been coming to this diner for dinner every Sunday for about as long as I...Food wasn't bad, but the service was terrible. I had to seat myself after waiting for 5  minutes to see if someone was going to approach me.Closer to 4.5! I had a great experience, everything you'd want in a diner. We did have to wait for about 25 min to get seated on a Saturday around 2 pm, but..."
adhIXIt4OY6FW7iVU1xZCw,Good ambiance - great staff. Decent amount of TV's to catch a game. Brittany and Aaron were awesome. Will be back next time we're in the area!I LOVE coming here! This is definitely one of my go to spots when I want to go out for some drinks and something casual. Very fun place. The workers are...Update to my previous review: This place continues to be of great entertainment to me. I came in and stayed until they closed! The energy here is just...
VptVRKabkeqALiEXuBfgvA,"Whenever I come to the New York Food Court, I always go to the 8090 Taiwanese food stall, which is the last stall on your left when entering, before there...I been going to this place since they opened in the food court. Back then there wasn't a-lot of taiwanese food places at least to my memory. 
My go to food...We arrived at 10:30 thinking all stores were open because website stated the food court opened at 10. We asked if they were open and they were even though..."
x-_kTa7XHxn-MaPnirFM8g,"We get food here more than i know we should but we have never had a problem. Quick, hot, and correct. Honestly, we are impressed how well this place is ran...wtf is this？ all burned up. looks like someone bite it before。disgusting burger i ever seenLegit gross I have nothing else to say besides this place is unsanitary and their kitchen is prob even worse I mean ur dirty if u think this is acceptable...."
ZHbTlyA33Moeahm-VAJI1Q,"One of the worst subway restaurants in New York.  Food is not fresh tasting and employees are really slow.  Avoid.Fits in nicely. Slowest Subway ever right next door to the slowest Dunkin Donuts.

Get transported back to a time when your processed meats were haphazardly...This is the best place to grab a bite for lunch on break. Place is surprisingly run better than most subways. It's clean, food is fresher than most subways..."
CPv_PzTVuk2q-8Ndi6pXaQ,"Visited on weekday for lunch. Pretty simple setup. Interior was very ordinary cuisine. I was recommended that this was authentic Taiwanese food and I loved...Surprisingly pretty big interior. Cozy feeling since they've decorated for the holidays. People's food arrived around us and it smelled so good!

We ordered...I was craving some oyster pancake and so I looked around and this was the only place that was open at 8am on a Sunday. I decided to give it a try and showed..."
_LLK-gnjeTLwpyoliglozw,"I think the portions are very generous, these are both the small size and is enough for a few meals. Food is always prepared fast and is always tasty. Nice...new attitude no good feel
like artificial intelligence not accurate on orders ask for item they send wat they want them don't answer phoneOrdered General Tso's Chicken to Take Out for lunch. 
Pretty decent prices for Lunch special and delicious food. 

Restaurant looks clean. Service was..."
WZtRK1pwIlZD7vdCqacJ0g,"Great spot for breakfast/lunch!  Awesome, inventive fare for the whole family!  Nice vibe!
Try the Creme Brûlée French Toast, and the Nangiets!  You won't...Decided to check out this local spot with my family members for brunch. The ladies inside were so pleasant. We were seated immediately considering we would...Everything from the ambiance to the food... service is amazing. Love this place. It's my go to restaurant for family and friends.

Nana was a delight to..."
_6ppndL8xhUBvylCur6fag,"Was in NY for one night, visiting family. Parking is crazy so when we found a spot, we didn't want to lose it. But didn't want to leave NYC without having...I really enjoyed checking out Filipino street food at Dollar Hits! The only thing that would discourage the otherwise frequent visits I would make is...the...There are so many skewers available to choose from and you can just pick that or you can get a whole meal set which is what we did. We order 2 sides with..."
cQRQXI3-B5eGFCi_aj1IyQ,"I've bought takeout a few times, I had asked a neighbor about the food & location. The food was good & delivered it quickly. My favorite is always Shrimp...I usually eat dinner around 7 but, I usually want a snack around 10. Golden City is always my go to place for a little pick me up. This isn't a place you...Hands down this is one of my favorite Chinese restaurant. I grow up eating from them as a child. No MSG, fresh and good food. Reasonable prices and the..."
05nfJPfW_rLj8FKybt2fwQ,"The food is always really good from here. Today we ordered and the lady who took our call was exceptionally pleasant. Thank you! 

Pacini's usually has...Don't know what happened to this place, is it new management or just a few new angry staff members. We had two bad experiences with Pacini's in the recent...Waited two hours for food that never showed up, even though the restaurant confirmed the GrubHub order. We ordered at 9:40pm, they confirmed at 9:57pm...."
kycAM7GyA1pEMmkdVS3xuw,"How often have you had date and pumpkin seed dough wraps? How about ginger dough, or chestnut and chili dough? 

If you've never been to Wolfnights, I'm...Solid portions packed with flavor.

Wolfnights offers tasty meal-sized wraps with tons of customizable options. I went on a Friday afternoon in April. It...5 stars for the best wrap I've ever had, that I can remember at least. I try and eat low carb so I haven't ordered a wrap in years. I was biking in the area..."
n2xFYgwuo1-ToqNnCkvdtg,"Stumbled upon this gem! Fantastic! OMG must have the Tuna Steak burger! With the Herb Aoli!Delicious lunch experience this afternoon, 12/28! 

My cousin is visiting from Greece and he wanted an American burger experience. The choices are many and...2.5 generously rounding up to 3 stars
Okay, so many things went on here. We were looking for a place to grab dinner after our escape room adventure on the..."
-bM9YDomW6BX3zGDHN24XQ,"So first things first, this is a little hole in the wall place , I believe it is family owned. I'm all for supporting smalls businesses so I was really glad...$16.95- Hainanese Chicken (Half) 6.5/10 the chicken was good but the sauces provided wasn't flavorful 
$18.95- Sizzling Japanese Tofu 7/10 it was delicious,...Ordered take out here many times, but first time dining in. Food is always good and just what you would expect from a Malaysian spot. Not cheap but not..."
Q9F2ocrmYuGt1yn3M7MOBw,"wow wow wow, truly an ultimate foodie experience thanks to Jay-z and Beyonce. I don't think I've ever wanted to wait in a line at 3:00pm just to put my name...Short version - it's excellent, it lives up to the hype, and it's worth the wait if you care about great pizza. It's the ultimate version of ""modern"" NY...The reservations to get a spot here is crazy difficult. You either have to line up at 5pm to get a resy for 9pm on a weekday.

They got their fame from Jay..."
GaPPKoJC8aSuHrYof04r-g,"This place is the best place hands down. I've always been a fan of FUEL!!! 
 staff are so nice and welcoming!!! 

There's about a million options available...The mixed reviews here really surprise me, since this place is one of my favorites for a healthy lunch! In fact, I went through a phase where I was ordering...I've always been a fan of fuel grill & juice bar for offering healthier and enjoyable food options but mostly for their protein desserts. The usual location..."
vpkUUhs6dCnGeD-Vz0D29Q,"Originally was going to make a reservation for 2 here on a Friday night but the cancellation fee was $80 so we decided to walk-in instead of locking...I tried very hard to love this restaurant, it is good but hasn't blown my mind yet.

Banchan (5/5) - The green salad in an interesting sauce was the best -...I thought I wrote a review for this place a while ago but probably not so my mistake. The atmosphere is a bit dark but it's still easy enough to see..."
LquYhpTyVPtZf6GP5ADojg,"Delicious food and friendly, knowledgeable staff. Aidan was fantastic, very thankful for his recommendations. I will be back! Great sushi and bowls, quick...I found Noribar on UberEats. I really enjoyed the make your own Poke bowl with all of the options for base, fish, toppings, sauces. The raw fish is very...Sushi could have been better, but the fact that it was open at all was a plus. I'll be real though... the reason this place is getting a 2-star review (up..."
ybQV8joopvU1_gG2RwLRog,"As a frequent consumer of this kind of Chinese American take-out food, honestly Wok City is closer to a 3/5 when compared to similar spots, but I usually...I past this place for the past 20+ years.  Once I discovered it has been my goto place for Chinese food. I doesn't disappoint.Great food, great prices, quick delivery. They have a lot of vegetarian options as well."
7rxA2Ne0ON6iHFBJ6TJDIg,"After a friend's engagement cocktail party, we came here to finally sit down and try the Thai food that takes about an hour to get delivered to our home in...I ordered in so can't speak to the service or the ambiance.

Lucky Thai has been my go-to comfort food spot on a rainy day. The food delivery always arrives...To me, Luck Thai is one of the best Thai restaurants in Brooklyn. Whenever we have a craving for Thai -- which is quite often tbh -- we tend to come here...."
O2jCWIOWb-IhyZGZLTNNoA,"Usually I don't like most Chinese takeout places but this one was pretty good. I ordered the shrimp and broccoli as well as the shrimp in lobster sauce....General Tao's chicken combo:
Chicken: good sauce, but some of the chicken is dry and chewy. 3 stars
Pork fried rice: mostly just rice. Very little pork or...This place has gotten really awful recently (writing this in April 2023) - how many wontons in your wonton soup? Anywhere from 5 to 8 - guessing is fun..."
ZfVHyRKrP7OQnaUmItRK1A,"This is a really solid Mediterranean food option - there's a lot of sides that come with the dish and everything was super tasty and fresh. 

However beware...My boyfriend been wanting to check Duzan out for a couple weeks now. He found the spot through a tiktoker 

There's is no parking near so I parked on a...DELIVERY REVIEW -- 
I've ordered from Duzan twice so far and I've really liked it. Their chicken shawarma has been reliably delicious. For the pita, the one..."
fTM0bi27wIUFX27zfmvbyQ,"This place is constantly an active crime scene. the chicken is NOT great, and i wouldn't be surprised if the meat wasn't actually chicken. the employee was...The pizza is too doughy but the fact that it's open late and their fries are very tasty, it's very appreciated for being here when you are in the mood for...There is NO WONDER in your chicken, sirs.  

I give you one star for looking fabulous in a photo I took and because yelp mandates you get one in order to be..."
j07zL5Dw51DSGuQAj1TAOA,"Although, I make it a priority not to try new restaurants once I find my favorite for select foods, my review isn't about the food it is about the shakes....ENGLISH: This place is OK at best. I have been eating at Tito's Empanadas for about 3 years. But recently, since the owners have changed, the quality of the...Absolutely love this empanadas. Beef or chicken. They are both delicious  I have been coming to Tito's in El Monte for over 40 years! Super happy you are..."
jevq-ij8OyoNEdP8Dcw-Nw,"We had an event of 40 people and we had an amazing experience with service and beautifully presented delicious food.
Highly recommended!Went to LaBrochette tonight for my granddaughter Alyssa's 15th birthday. LaBrochette delivered as always.  Juan gave us a private room. The food was...- good service
- relatively inexpensive wine bottles
- tasty sushi
  i really liked the brochette roll
- ribeye was delicious
- steak sauce was delicious
-..."
IH7POsW-7u8REmanJAWDug,"Authentic and flavorful food. Loved the experience and it's one of a kind for the halal scene. Can't wait to revisit!!!My friend and I were looking for a place to eat after a long day of classes and she had heard of Modoo a lot so we decided to give it a go. 
At first...Stumbled on this place and thought to try it. I didn't even realize they served Halal meat.

I recently dined at Modoo, and while the service was friendly,..."
IMcWspDOG1LUTb7Spy-UGg,hi.  my brother said that The Pizza shop is supposed to be open  but it is not open why is it not open? please ! tell me why?This is a smart choice for quick kosher pizza if you live in the area. $8/pie and better pricing on sides than anywhere else in the area. The pizza is...This is a delicious and reasonably priced pizzaria near Kings Highway. My experience has been great. It has a very welcoming setting that isn't loud.
Ob9s-5YXNkVdbx_c9nsGkQ,"It was a beautiful day when I decided to dive deeper in to Al-Sham's menu. The chicken shawarma is not even their best menu item, have you even thought to...One of my favorite places to eat in Bay Ridge. 

My favorite is their Al-Sham Mixed Grill (#26) to make it to order so it can take about 25-30min. If you...Here's a review from a Syrian guy, that was born in AlSham(Damascus that is): 

I live in the south, so Middle Eastern food is rare to find, and..."
xTNRPg456MAC6Zja0bve9Q,"Mr Chang made my day on MLK. Repeat that 5 times out loud ... I really enjoyed this place. The vibe inside was pretty chill, decor was nice , the place was...Ordered from Mr. Chang for halal Chinese and I hate to say it, but it wasn't good. The kung pao chicken was breaded, which was a strange choice, but also...Can you handle the Heat ?   

 Mr. Chang Halal Chinese
25-45 Steinway St, Queens, NY 11103

 
Mala Wings 
Dragon & phoneix  
Half Pecking Duck  
Chilli..."
kn9pSrlttF5R4Re5wcydBA,This was my 1st time ordering a pie from Ciccio's.  Sorry not one pie but 2 pies. Slices are large enough to feed a family of 6. I'm definitely coming back...Im gonna be honest I ordered from here because I saw Dave Portnoy do a pizza review and the pizza maker insisted he try the Sophia Loren pie and it looked...Do not know what has happened to Ciccio's but things are very different these days. The menu is different with a name change though Ciccio's remains part of...
4ks7ialkbOo_5N-JnhKbyg,"fast paced, great food and great prices. made to order with a smile and a chat from Richard the owner.
as Australians we absolutely love this bagel eatery -...Busy place! Efficient & orderly service.  Excellent bagels- wide variety of bagels & cream cheeses- especially love that they offer a variety of non-dairy...Came here in the morning, probably around 8:15 and there were maybe 3 people in front. The line went fairly quickly and I probably waited not even 2..."
rUmYzsdlt8K6f_x7qH3SsQ,"I grew up in this neighborhood and it brings me joy Every time I walk into the donut shop. It's not fancy, the make only the classic donuts, and a few other...The new owner is horrible, I really enjoyed coming here when it looked so nostalgic. Reminded me of my grandparents time. And the old workers were so kind...TL;DR Version:
- Nostalgia served in delicious round goodness form.
- Nieghborhood business, 40 years going strong
- The Toasted Coconut is delicious...."
1mub8zHlEAdFqSzbsI3G1w,"This is a very small place but the food is big in its taste..you can't beat the quality and the amount of food they give you the portions are big and the...Ordered through Uber #18th time. I live a bit far so I was expecting cold food because it's winter. The food was still decently warm and tasted amazing. I...Fast delivery and delicious food. This is my go to spot when I'm over my boyfriend's place. They're open late and they're super friendly. 

I love wings and..."
VaNtiPqbrKuzaaTnWGtUGA,"Another 10/10!

Came into the shop on Saturday evening, and was able to pick up some sweet treats for Easter for home, and to bring in to work. Fresh and...The cookies here did not taste fresh. It also has a perfumery/floral taste that is not typical in traditional Italian cookies found in other bakeries. I...The items were average at best. I had purchased a mix of things to taste test, and half the stuff tasted either stale or felt super dry. The only saving..."
2yYic7_33tH1r3xIFdXikw,"Fresh tasting buns! I've had a bunch of their baked/fried goods and noodle dishes, everything was delicious! They probably have the best pineapple buns....Bor. Lor. Yao. Seriously. Must try! 

A friend introduced me to this bakery.  I had major craving for the sweet crusty pineapple buns with a thick cut piece...I have some sad news to report.  This morning I noticed signs ""Business finish on 9/12/22"".  They are closing for good after twenty years.  I like the tuna..."
9lptBY26qazsbjddm0BkuA,"Im changing from 4  to 5 !!!
The pasta has been made consistently perfect past few times. 
Also they have a new cashier who is friendly and polite. 
Keep up...Extremely unique spot to grab a slice of Kosher pie, and soak in the culture that is Borough Park. Pizza crust has a crunch I have not experienced any where...Let me begin by saying that I do not keep Kosher. I have tasted all of the great pizza in NYC, and I traveled to Menedelsohn's at the recommendation of Pete..."
Kjm5PwLywk7VICM6_tVRYQ,"(Overall: 89% | B) - The service is quite pleasant and the inside of the restaurant is quite calming. The food is a hit or a miss, but overall, very content...Came here yesterday because I was craving dim sum and happened to be in the area. The food was ok, nothing to write home about. On top of that, some of the...This place made me pretty full.... full of disappointment.

Had the food here, way back before pandemic.  Food was great!   Five stars!  Unfortunately..."
OU7UGAXk1vL14RFAMkqB9A,"First the service is amazing order made to deliver and delivered fast by the sweetest delivery guy!
It's a small spot in a corner that's just a goldmine!...Standard Chinese take out.  Good tastes, price inexpensive, with big portion, quick service. The guy is nice.  He can make it special as requested.Great video the prices are more expensive then before but are still really cheap I got a plate of rice and grilled chicken for $4.50"
51DwJDP5TOlsCQYc0GQdVQ,"My first time ordering from this place, I ordered  crispy chicken with garlic sauce it's. 2/5 for me 
My husband had chicken and broccoli with white rice...West Palace is your run of the mill Chinese takeout spot in Morningside Heights. The inside is a bit less more styled up and less run down than your typical...Very nasty customer service and people that work at this restaurant. They have no manners. They pick and choose who they are nice too, despite the fact..."
QDRR34aCeeEhrL98gG6Obw,"My absolute favorite diner in all of nyc! This place hasn't changed throughout the 10 years I've been coming and for good reason. It's a pretty small spot...Everything is Great, quick paced cafe! Fills up very quickly so go early. Food was yummy. comes out before you can second guess what you ordered. A must tryPopped in because I was craving breakfast food and the pancakes here hit the spot. For $15 (before tip) I had iced coffee, pancakes, an egg and turkey..."
fOqFzOb1wrxZ9xeMILNG4A,"I don't understand the negative reviews. I've been ordering consistently for years and have never had a problem...  other than my order being slightly...This place is disgusting!!! The lady is always rude. She never answers the phone with the business name. She just says ""hello"". Like this is her house or...Cancelled order about 35 minutes after placing due to not having ingredients. Had to find another place that would still be open and delivering after..."
uDJw4dQiySoNCBoUalW1Ww,"We booked this restaurant due to its convenient location, as we had a show at the Lincoln Center right after dinner.  It's on the same block and only a...Had dinner at Lincoln Ristorante before attending an event at Lincoln Center and had a good experience.

We started with the Duck Meatballs and the Tuna...With the buzz of the holidays in the air, we were lucky to get such a great reservation at Lincoln Ristorante! It had been a while since we dined at Lincoln..."
l8pfMNFzhwHYblCOYKsrlw,"Love it! Park slope finally has decent homemade authentic Chinese food! The noodle and dim sum dishes brought back childhood memories for me. They may not...I'd give 3.5 rating.

A last minute late lunch order to Petite Dumpling offered a prompt delivery and satisfying meal.

Soup was on my mind and Petite...On a block with restaurants of many ethnicities, we decided on Petite Dumpling for lunch. We shared orders of dim sum, soup dumplings, and we each had an..."
1ebROEdySuLlhMyyqkZO5A,"Nice pizza spot especially at night the bar is very clean, and neat...the bathrooms are always sanitized and clean,even the air is clean.
The bar is open...I tried to come here several times since this is 1 block away from our place. In the evening the sound system sucks! Way too loud and sounded like can in...This place is still very much opened. They follow procedures for COVID-19 and they definitely follow rules and regulations for capacity. However, I will..."
k3OdnAy1O5IoCKeQ9_F-LQ,"If there was one corner in all of NY where I would expect to find a food cart selling fuchka, it would be this one.  

Smell of curry in the air?...This was my first visit to Puran Dhaka a Vendy Award Finalist located in Pine and Water Streets.  I got here after two and was bummed that they were out of...This has unique exotic food. The food is mouth watering. The flavor is addicting. A must stop if you like eating new kinds of foods."
04xHcYsqA3jCzpsX1Vs8ZQ,"I love randazzos pizza, I order from randazzos pizza often because I love their dinners and pizza always fresh ,  the order taker is alway very courteous,...Neighborhood pizza joint nothing special but good enough to please everyone.  We got the spinach roll which had mozzarella cheese throughout. Lots of...I've been ordering from this place for a while and think it's about time I made a review. I've only tried two options off the menu so far and they were..."
SXH-A8k7t7C_lmzzVdWQTg,"I had dim sum here on a Saturday at around 1pm and we did not have to wait too long to get seated. The place was still full to the brim, so expect longer...I had a horrible experience with this place and to be honest, it was THAT bad that I felt so compelled to share. I wish I checked out other reviews first...The dim sum place around the corner was closed due to a wedding so we saw this was still open and went. We came around 45 minutes until closing and it was..."
T1aZAWSiZtSP52ToGNNX2w,"Good fast casual poke place! They offer a variety of toppings including some unique ones like macadamia nuts, quinoa, rice crisps. The bowls come out quick...This a solid poke spot. They could do a bit better with their interior (it is a bit dark in there and lacks brightness). 
I ordered a poke burrito with...My partner and I ordered takeout from here and we both opted to build our own.  We both got more than one protein.  I wanted to try out their salmon and ahi..."
rqr8waPF6HoIm5MurDziLA,"I love everything about this bakery from the cookies to the cannoli's to the cheesecake!
The staff is very friendly and accommodating even on a busy...Ordered a Carrot Cake for a Birthday 
The cake was 95% Cream. When we cut into it we couldn't believe what we saw.. each layer of cake was about 1/2 inch.....I have lived in the neighborhood for over 25 years and passed this place. I finally went in! Boy was I pleased with the pastries and service!! I can't..."
Qv20qRxgnU6CCGJjUPmTDQ,"Pizza, burgers, and everything else. Pizza shop right off the JZ train with a cozy olive garden interior. 

The perfect spot for fast food cravings. They...Very nice place. Love the ambiance of the interior. And you can eat outside too if you like. Staff was very friendly and courteous. Now the food. Now I have...Penne alla vodka with chicken 
Greek salad with balsamic 
Always good very consistent"
B7CwOlzzJQipKDMYHhDNzw,"What a fun place. Dropped in for dinner during the holiday season. The place was decorated beautifully. The staff and service were excellent. Everybody we...I wanted a full Irish, and I got one! Everything was solid, vibes were super chill, and the bartender was great. I was craving an Irish breakfast for a...Had a couple of beers here and didn't try any food. Came on a weekday evening when it wasn't too busy yet but service was SO SLOW. It was a little..."
FkEVXH6-Mg1AHl-uV8832Q,"My friend and I had a rare craving for a really good burger and was told to give KX a try. We had the Big Bang and truffle theory. We shared bites and was...I have been recommending KX Burger to everyone I know since they opened. I absolutely loved their food. I would always get my burgers with a gluten free...Food, simply awesome! Great tasting. They have sitting, at the time it looked a little tight area. Service and quality was great to enjoy."
8BbCPaM72W0LGbF7XgfpIA,"I was in between trips, so I found myself celebrating New Year's Eve in the Big Apple. I ended up renting one of my friend's rooms in the Upper East Side....Solid slices and friendly service with a classic neighborhood feel. Centro offers a good variety of options, including a very respectable vegan slice. The...Fast, simple, easy, nice staff. And doesn't hurt the wallet at $3.26 w tax for a plain cheese slice. The cheese was good and the Dough is chewy. Standard..."
TNKFb50T0FU9dVyEPvXVgw,"I was in the Times Square area, and I decided to stop in this store because of the sign they had outside. When I went into the store, I was even more...BTS is a small business based off I'm guessing the Kpop group and a bagel acronym mix. Although a cool concept and even cooler store, the food really falls...Went to BTS based on shining reviews, and because I was seriously craving an egg bagel sandwich. I live outside of NYC so getting my bagel fix is important..."
Sri-kDbSGsPPQJyp8eomKg,One problem I had was that we had to share the hotpot for 2 couples because they placed our party of 14 into 2 tables that fits  only 12 people.   And they...Pro tip: call ahead and they can put your name on the waitlist over the phone so you don't need to wait in person:-) I called in on Saturday night and only...Came here to warm up a freezing cold day and was extremely glad we did. Let me firstly say that I was just blown away by how good the service was! From...
CkQC4RyKlYTQnJfSpd0o1Q,"I love their food with my whole heart. Flavorful and delicious. Great service all in all. Chicken wings and rib tips are a must have!very good food I go there every week there chicken wings are good and there rice and bbq sauce is good this place deserves more than 3 starsWhat they lacked in customer service, they made up for in flavor.  Though I only snagged a shrimp roll, I am confident they make a decent lunch plate or..."
1vhKvwPkhwuiZYFp8q5JCg,First of all Tang S. is pricey. I understand that it's Manhattan but sheesh! I ordered boneless ribs with fried rice today and I was definitely charged at...I am so happy this place reopened! I miss stopping here after I get off the train. After a long day of work I treated myself to fried chicken and rice. I...My absolute favorite dumplings (and sauce) in all of Manhattan. And the woman behind the counter is so sweet and makes me laugh.
_usWsAYSKKV2q8xw-3ajrA,"I've definitely had better dim sum, but this place is solid. Their chicken feet is my favourite, and I think they are better than most dim sum places I've...3.5/5 - a bit of an odd one because the food was honestly pretty decent, but absolutely just shook at how much it came out to price-wise. 

The good: the...I don't recommend this place. They're just living out the glory days. Food is not good. Dirty restaurant. Dis-car-sting  bathroom. Price is not justified!..."
bGBGhuuv7PsPg5Qhx8cEgA,"Cute place.  Old school.  Glad I had the experience.   Tasty burger!  Cozy, warm, old school joint.We've been to Jimbo's a couple of times and tried their burger, chicken sandwich and cheesesteak.  Both times we've been underwhelmed. The food is not bad,...Good food, good prices, nothing fancy.  Good diner style  places are a dying breed.  Went for breakfast, good pancakes.  Wish they were open on Sunday, they..."
