RESTAURANT_ID,REVIEWS
2-z6dRAkKupCyz1LF251pQ,"Walked by this gem and decided to stop in for lunch. Absolutely delicious their food, had the lunch special. Great value as well!Last night's dinner was delish! Had the crispy branzino and it was fresh and tasty. Great ambiance, service, and very reasonable prices. Can't believe this...First time delivery and subpar.
A simple delivery order of Pad Thai with Chicken and Vegetable dumplings was very disappointing.
The order arrived later..."
A_zf74wlET0q1G2k3HN2vg,"The fried noodles went from the cost of around $2.30 to $4, but the good thing is the workers was nicer this time.Delicious and fresh dim sum. price is reasonable compares to other Dim Sum restaurants/ placesThe food there isn't as good compared to any other bakery, and I know some places that are trash. I tried their bread, and it's really not good, I wouldn't..."
A7cYGgpIJ7CW2n0dWN2vRw,"Great ice cream and service. You will find some really creative flavors here like ""space cake"" and apple Brown Betty. 

They have some really unique cones...A cute little Ice cream shop. My friends and I visited here late on night seems like everyone enjoyed their choices. I got basic vanilla it was ok but It...Cute shop, kind of expensive but what ice cream in nyc isn't these days. A few benches inside and out but there's also a public seating area about a block..."
N4KANHCIuDe4-FrRyEch7A,"The most delicious Korean Chinese food in Queens! I love a good jajangmyeon and jjampong so I had to try this spot. It was my first time going and I will...First time and wanted to see if their jjajangmyeon 짜장면 is legit. My usual go to place has been joonggookjib 중국집. 

I honestly think this place jjajangmyeon...I was craving jjajangmyun, jjamppong, and tangsuyuk, so my friend recommended that we come try Hainan since it was in the area. We ordered the jjajangmyun..."
HDniG0HHT4d3ErVWTGLxZQ,"I've been several times and the food is consistently delicious - fresh, interesting, and good sized portions. I like the Eastern European influence on menu...Bread and Wine is still a great place for brunch. The food is delicious and prepared to order. The employees are so nice and efficient as well. Weather...The service and the vibe is great, the day we went in it was like a 1000 degrees inside but it did not take much from the time spent. In the other hand, the..."
QR7eMOsOXxGg26xx4wQUOw,"This place was delicious. I came here after seeing 'Sweeney Todd' which is literally right down the road. It is small in here so I am glad I made...Went with a party of 13. 

Staff was super helpful and accommodating. 

Food was outstanding. I would stick with the pizza, Italian food, and salads....What a fabulous find this restaurant/bar is. A friend knows one of the partners and thought I should try it out, so I took my daughter there. It was simply..."
NzFEzBtaPuB_u28Qs7GxHQ,"We really just came here to try the Chicharron (which was crunchy and yummy) but the beans were surprisingly the star of the show. I am not a bean person, I...The best of the BEST of Dominican Chicharron! And other side orders: la batata, el mofongo ect! But this review is for the location 4840 Broadway Ave NYWe had been visiting my mother in law  in the Bronx for decades, hitting up the  188 Bakery Cuchifritos. Then someone mentioned Elsa's. Absolutely THE BEST..."
srqlsWg0od6soGI2Zf8mXA,"Gave this spot a second try after we had an incident with our credit card and I'm glad we did. We came on a Saturday afternoon and the vibe was right! We...The food is fine, the servers are doing their absolute best, even though it appears the owners fired most of the staff and continued the ""order on your...I will give it 2 stars for the food and for the fact that I've never ever ever felt the need to leave a bad review before, especially because I've worked in..."
c3yoz4TV_JHF6Gq1j64_uw,"Amazing restaurant. This is the kind of team that inspires cooks and chefs to become great. they helped me and my friends with our thanksgiving turkey and...Scammers.  Refused to honor app offers.  I come here fairly regularly but today all of a sudden certain offers weren't available.  Ambience is whatever,...I walked into this establishment and told the cashier I wanted a spicy chicken sandwich. He immediately handed me my sandwich in its famous foil bag after I..."
NwrqmFGO-utVOG-eeDDuXg,"Great avocado toast. We sat outside in the heated area for brunch in December and had a great time.Was seated outside then promptly forgotten about for an entire 15 minutes! Finally someone showed up with water and took our orders. Food was delivered in a...Yikes, this take's 'greasy spoon' to the next level. More like 'dirty spoon' since my silverware was dirty and wrapped in a crumpled napkin! It was a busy..."
II7C8s_nkPXfttDq_vHmGA,"Food is great , very flavorful. Good portions for the price . Waiters are attentive . Ambiance is okay . Could be better . A bit outdated . Could be more...Interesting - this Japanese BBQ tends to hire quite a few Thai people as the staff. I was having dinner with two friends and it was decent but not great....*RAT SPOTTED INSIDE*

I've come to this place a couple times for lunch and I personally love gyu-kaku but came here on a Friday afternoon for happy hour and..."
yIRmIpqAwL5xx0hspTAQPw,"Me and my family have been eating here for over 20 years and I must say even though I didn't eat there in a while the food is the same as always: cheap and...great kosher food, great service, great prices . If the server makes a mistake it's not a problem they fix it. Very pleasant place to eatGeneral Tso Chicken was bomb, definitely doesn't deserve the 2.5 star rating it currently has."
iF1wegmIk8lXAumtpWKVWA,"I honestly never had bad food or customer service from this location..the prices are nice and my food is always perfect like the pictures (or better!) And...I have never left a review, but i have been waiting almost 3 hours for my order. Not only that but I've called and been put on hold for a combined hour and...Average-Good food, bad to extremely horrible customer service. I live across the street so I come become it's convenient for me, but in the times I've come..."
rPn5yqukQhBx6UckkemyAA,you should get free items when late I ordered my food at 5p and did not get it until 9p...I call at 545 and they told me it went out and then called at...the only way I could see the picture is by looking in a window of a mirror in a window and then I could tell the person who was in there that I saw it was...Terrible costumer service tried to get my emergency pizza that clearly on the app says it's  applicable from now to essentially next month and dude called...
SSDOkx5enfRH3nsniS_2jA,"Food was delicious I got the 5ive spice pho, wings & fried spring rolls. Service was regular staff was nice. I went on a friday evening so it was pretty...The best pho I've tasted in a long time. I ordered the short rib pho and oh my god ... transported me to heaven! 

The place is small but quite cozy! I love...Received a ubereats delivery. The spring rolls had a good filling and wrap. They were damp upon arrival, which does not bother me - but something to keep in..."
39xntkbTqn4IQuEbqYG1ew,"After jury duty I decided to treat myself to pizza. I haven't had dominos in a very long time so I dropped my stuff at home, grabbed my wallet and walked...I just ordered this a hour ago.
I said no cheese, extra meat and this is what they gave me.Extremely pissed off is a under statement.Because someone really...Order from somewhere else!!! Ordered pizza and boneless chicken and got food poisoning from here. Also they dont put anything extra that you ask for but..."
QEMtnB9PD-OOuEy0gCJueA,"I waited an hour and half wait for lukewarm pizza and the wrong order, I regret everything.Whenever I order from here, I always say to my wife ""I guess we have to order from mystery pizza"" because I am baffled at how they cut the pizza. My...Absolutely awful the worse ever do not order from here ...

It is bad bad bad bad so awful and a dreadful experience bad food"
EZ3ibVUEjtnMgO4RaV9QxA,"A staple in the area

Pros:
- Love this place for their split options, why settle for one when you can have both Jajangmyeon and Jjamppong
- Affordable...My partner and I were deciding where and what to eat for lunch; I listed several options and of the seven, he chose Joong Koog Jip, a Korean-Chinese...We drove over to this place after a friend of mine recommended this place for great jjajjamyun in deep Queens. The restaurant is large, with plentiful..."
k1gvtf9BCvITT4HJVu6Tsw,"My family and I stop by here for a meal almost every time we come to town, and always a satisfying visit. Each table is set up with an individual hot plate,...AYCE Japanese shabu shabu has a special place in my heart and I really wanted to love Yasaiya. Their spicy pork bone broth is really tasty. My low rating is...I've come here a few times now, and really enjoy the fact that it's delicious hot pot without the craze of flushing parking! The location is so spacious,..."
rLu0Kbs0fCycSDzeDM2U_g,"Pretty good Chinese food take out. General tso or eggplant chicken is great. 

Guys this is not gourmet food. But I never had any bathroom related issues...The food was pretty good no complaints prices are a little high for a small place. Ribs are great!Use to order from here .. food is not bad but the driver is a bitch .. I hope he reads this too you know where I live come get it bitch .. never ordering..."
p1izzP-7YomYrP2spmOrBQ,"Since I've first stepped foot in there just before the beginning of Summer, this place has become one of my go to favorites. I've been trying to keep this...Best breakfast sandwich in the area hands down, with a very attractive price tag. Reminds me of my favorite food truck back in Philly. Service like...I was greeted with such a welcoming smile when I went for pickup! If you ever looking for greatly priced meal that fills you up, don't hesitate to try this..."
fT3WtG3zAj4FO1YJ3CnJYg,I was out here for work one day and starving. I found this place just walking around. When I walked in I was surprised by how nice it is (ok in comparison...I ordered my food at 7pm on a saturday night i received my food at 9;15pm. My order was wrong I ordered two dinners with white rice and beans with a side of...Great food from this place. I am satisfied everytime we order from here. There is so much to choose from. Great spanish food. You wont be disappointed!
EmJ7rfmv2y6lQZxgA8U__g,"Arrived here in a group of 3 late on Sunday, and the restaurant wasn't too crowded so we were seated immediately. There's a lot of family-style dishes on...Excellent food, but the service is a bit off. Cold shoulder vibes from wait staff.

Came in right at 11:15, we had to wait a few more minutes for them to...I wish the service was as good as the food. We had a lunch that was full and delicious enough to replace our plans for dinner that day. Honestly, everything..."
jfoHx_QpcZcRP7TJAl0G7Q,First of all I order all the time! I'm addicted. I love it! Typical Chinese spot so don't expect some 5 star experience. I don't know why people expect...Fast service good food delivery time within 15mins. I never had any complaints about their service. They are always nice and friendly.I have been ordering from here for well over a decade.  They have always been nice with amazingly fast delivery (under 10 minutes sometimes inexplicably for...
zdB4nA0Xpyxhi5oIt6wVng,"One of the best banhmi places in NYC! I've been a customer of their original location in Elmhurst for many years and a fan of their midtown location too....Ordered for pick up here and got the Lemongrass chicken banh mi. 

Service was fast, but the banh mi was meh. Chicken was very dry and overall didn't taste...Got the Caramel Pork Banh Mi. I ordered through the self serve kiosk and the hot food was ready shortly in a paper box! 

They stuff the banh mi with lots..."
y9GhIt1MLh6344ODA65NQw,"I didn't try this place because I didn't think it would be good... but boy was I wrong

1. Excellent staff , welcoming and friendly.
2. All food was fresh...Great halal! I loved the options for sides, you could get either pita, hummus or fries, I got the fries and it was good. I got two mix over platters and it...The food is great. When I eat here, I always get the combo over rice. The combo over rice has always been tasty and filling in portion. The service has also..."
gk9zWXCnyiJW39e1lHzOPQ,"The updated Dunkin' 2.0, with the Nitro/Tea bar.  
The establishment has a fresh and clean look.   The staff were very patient, friendly and professional....All I wanna say is congratulations on being the worst Dunkin in New York. If I can give this shitty store 0 stars I would. The employees have the worst...horrible service long lines and half the time is wasted on waiting to order and then more time wasted on waiting for your order and workers seem deaf i find..."
pqj-rtSFBmodB1EDgf4cvw,"Nice quiet place with delicious tea options. We've tried all the waffles and they're great. Yes, some make waffles. You gotta try the match and chocolate.I love the new Gong Cha in Mineola but seriously dislike this one. I came here about a handful of times after eating at the restaurants nearby and never had...Location: second floor Gong Cha - looks nice as we just walk in.

Drink: bubble is extremely hard- can not chew it - like a rubber band! 

Service: not sure..."
x7LVYm0wc2i3kSRbWWAShA,"Yesterday, I decided to give Lasalle Bakery a try through the convenience of DoorDash. My order began with two rolls, simple yet promising a comforting...One of my favorites! Everything here is fabulous, but if you love old style rolls, be it sesame, poppy or onion, you are in for a rare treat, and jelly...I really tried to focus on the positive while writing a review. So to start the 3 stars are for the service ONLY.
I have been to this bakery before, and I..."
6gl5cTB4mqpIbN2pIwD6hA,This places is theeee BEST!!!! I'm so shocked in such a beautiful way. I found out about this place through word of mouth. I'm so glad I made time to check...Overpriced. The food is okay at best. They charge you for every single little topping you want so essentially it's $4+ for just 2 tortillas with a little...So after 6mths of begging my boyfriend to take me here we finally took the trip. I am pleased to say that this is definitely one of the top five hidden gems...
EaXnHlHPntg7of31PlfWgA,"I usually order take out from here but I came one Sunday night and we had a blast! There was music,  hookah and the drink were amazing. I usually order the...They fry the best fried chicken I ever tasted, however, the sides are absolutely horrible.  They closed the one on Merrick, not sure about the Long Island...On a 3 hour hunt for some good soulfood and ribs. Having been disappointed by my lifelong staples Rib Shack and Fish House a friend recommended I try this..."
neccHiLwwGeMUVRXSC7q_A,"A must-go if you want a Ramen experience near Central Park. I've been here twice and both times the flavor was superb.

They even have a challenge if you...Great food and excellent customer service. Had the special for the lobster ramen and a sakke sampler. The  steak tips were also a great addition.Met up with an old friend, who lives in Hell's Kitchen and suggested this place. I ordered the spicy garlic as per the raving Yelp reviews, and it..."
OLG-ozxESMHeo5apZ23NKQ,"I really and truly love this place
I really feel like this place is the best place in Astoria. We did the new years here and I feel like this was the...Great Time Best New Years Ever

It was really great ringing in the New Year with these wonderful people. 

This was a night to remember. Stephanie, Zach and...I recently had dinner with a classmate at Avenue Restobar.  I had been there in the past and it was ok.

My recent experience was phenomenal.  The place is..."
7Q1KC59Zju_AdY20AeBHQg,"Authentic Cantonese restaurant. Been there multiple times for dim sum and dinner, always happy with their food and service. We ordered takeout today...The overall theme of this dinner was disappointment. 

ENVIRONMENT: 
We came the Saturday before Christmas Eve. Once we were seated, it took 20+ minutes for...I haven't been back to this restaurant for dim sum in a long time cause I've just preferred other dim sum restaurants. When I came yearsss ago, I remember..."
qrncvjkiKN5Z-JC06ygy6A,"A coworker treated me to a birthday lunch ( a rare out of office visit outside our workplace dining room) on a snowy, icy day. We've both been to the...A place you'd take your clients and eat for your work meeting because you don't have to pay for it. Unfortunately that wasn't what was happening to me and...I would say a solid 3 stars for our experience. Food was pretty underwhelming and lacked some kinda oomph for every dish. 7 of us opted for the 3-course..."
D0_NinGeiGTQbi1Kx336Iw,"Long lines for the lunch rush, but it goes quickly. Staff take your order in line and are fast but polite.

The waffle fries were a little dry, but that's...Just had to bring may ratings down for this specific Chick-Fil-A. I was highly disappointed just coming from there now, for they had a deal with eventbrite...The most convenient they can get. I live at 5 University Place, and all it takes to get here is going down the elevator and walking 10 seconds. I understand..."
vpkTNjq9dRh9rT3Nh0pe-A,"amazing  pizza. You might end up devouring one slice then reordering a whole pie. I did. Had me Coming back 3 days in a row.Got to try the pizza as part of a food tour with Wes and the pizza was great !  Owner was super nice and seating is limited but did not matter as the other...One bite 8.7. This is a solid cheese slice. Good sauce to crust ratio. Definitely if you're hungry and craving a slice, this is the go to. 

Always a bit of..."
5Ucd5yN_VFlMkhG3QYV2Ng,"Talk about QUALITY.

This A+++ pizzeria has some of the most authentic flavors I've ever had thanks to high quality ingredients and their brick oven.

I can...Long overdue review for a spot I went to months ago in Astoria with a friend. I will preface this in that it is a trek to get out here if you don't own a...Really love this place off of upper Ditmars ! The Italian food is definitely some of my favorite from this restaurant! The staff and owners are friendly and..."
ypSiIk4wGF5rnropyjy1DA,"This has been my go to Pizza place for many years. The pizza is good and the service is timely. I call ahead and it's usually ready within 10-15 min.

My...wow cant believe villa maria pizza joint on eastchester ave in the bronx is still around but it still is and the only major changes are the menu as they...It's Bronx pizza. It's really good. Thin crust and they don't douse it in SALT!! it's perfect. Roni, veggie, all white. What ever you want they can do. Been..."
o4UrasB2ljx2gxfsUFHfBw,"I stopped here one morning for a bagel which is one of my favorite breakfast items.  It was pretty  crowded but the staff managed the crowd well.  I loved...Steady as she goes ...they have held up beautifully against all comers so there is something very right . Good coffee , good bagels , plenty of sandwich...The bagel was fine, but the coffee was awful. The coffee was burnt, old and clearly sitting out for several hours. 

Thumbs down"
xXgkpFZzcnqBleLdQAmR0A,"Nice place good food 
Ok prices not 100% fast 
But great fresh Salad n food is not bad 
Need auto Transport call 866-225-4709This place was very nice till last year but now, when the owner started to renovate it, it's small space, not enough salads to choose from like it was...Tasteless Falafel. Since the new Ownership this place is unrecognizable and it's the food needs much improvement."
VZq7ZKqOxqTFzhdEc9E80A,"Came here for a breakfast bagel on the way to work, as they were right across the street from the hotel. Walking in was a bright beautiful location,...The cashiers were not very nice. We were not familiar with the type of coffee here in New York. We ordered macchiato...which was just espresso with a little...Ordered the Nova Lox on an everything bagel, they were not stingy at all with the ingredients. It was big enough for two adults to share for breakfast. 

We..."
_jX0YO1PykUrRKCLo0WxIw,Wonderful Omakase at a reasonable price. We had the 17-course menu for $135 and it was a great experience.  The fish was very fresh and pieces were so...First time to try Omakase and didn't disappoint. I like every sushi I ate. At first we ordered a 12 course sushi and during the eating process our eyes got...Overpriced for the quality! I love omakase so I was excited to give this one a try. The fishes were not fresh and I had a hard time differentiating the...
pqGGfA3Vm9srfTIJLgL0Ew,A mom and pop shop. The owners super welcoming and would greet you with a smile every time. Love how they make me feel like I'm at home when I'm there....I'm fairly surprised I forgot to review what has been one of my favorite pandemic gems. This tiny little hole in the wall is run by the sweetest couple--...The restaurant is the size of a shoebox. I'm surprised at how much food they're able to crank out. Not only because of the size of the restaurant but...
XNkC1vJmLOI8NRR3Jl_vyQ,"My go-to Thai restaurant in Flatbush. Delicious food on a consistent basis. 

I usually get the fried rice (different variations) and the gyoza.BEWARE!!  TIP IS  Automatically Applied to your bill (in fine print), and in bold print above right above your signature they ask for you TIP on top of the...11/08/23: 2nd time this time dine in.
Cute cosy neighborhood spot. Wish I had one in my neighborhood.

I love their Basil fried rice so of course that was..."
-2FAuHbWsc_rxuSaeYAhCw,"There are several restos in Chinatown that offer the same menu. Each resto i go to regularly, has something particular that i order routinely. The...Classic cantonese restaurant with hanging meats in the front window, comfortingly terse service, and classic dishes. Tried calling ahead to get the king...Stopped by for a quick lunch bite in Chinatown and found this spot, excellent and very cheap lunch specials. Pretty fresh dishes. Quick service, in and out..."
Jr8S-deYDqbDoo-eJI7nyg,"This has become my go-to restaurant for quick, reliable Chinese takeout. I almost always get the dinner special with Szechuan beef, white rice, and hot and...Good tostones  and rice. Great pricesvery nice staff my chinese. Restaurant  to go. Owner with eyeglasses  very nice fast delivering  service tasty...They have good ol' fashioned NYC chinese food. I had honey fried chicken wings with shrimp fried rice and my friend ordered the scallion pancakes w/ white..."
D-3KVI4IlQckxA5HMb81Kw,"Shopping drained me today, and the time for a snack was two lines ago.  I saw Ho Ho Garden, so i walked in.  A polite last acknowledged me while she dealt...I saw the reviews online and thought I'd give them a shot and it was truly underwhelming. The service is trash. They seemed very annoyed to  even take my...Love this place been going there for 6 years now as soon as I call the restaurant she recognizes my voice and knows what I want and even better at..."
1RPmCa-HdxG-K5n-w2XY8w,"Just really tired of them always forgetting a part of my order when I order through the Uber eats app. 
How can they always have SO MUCH oversight?? 
Such a...What are you waiting for?! Firstly the wait was over 40 min but Denny's got my heart, Denny never disappointed me yet, I hope that I'm never disappointed....Food is so good and so is the customer service! Gives that comfy morning breakfast brunch vibe."
g7PEqU6F5rIR0l-5jLz9RQ,"this one is better to all the people following my fast food reviews. 

The lady at the front Fatema is nice and kind. 

Issue was again they gave me the...If you like filthy, out-dated, and no air conditioning with a side of potential food poisoning, THIS is your jam!

You can see mice droppings; the tables...You know what ur getting from a bk at this point. I normally order the rodeo burger which has been my favorite since I was a kid. I love the bbq it comes with."
3zbz9kLrLKHCBeGrNhMMGA,"Food 8/10
A hidden gem in the WV, it was empty when I came in for lunch, but slowly filled up later in the afternoon. The complimentary bread was quite...This is the perfect spot for a date night. The atmosphere feels cool and effortless AND not dark -- perfect if you actually want to see the person you are...We tried L'accolade for dinner on a Saturday night. To our surprise, it wasn't too hard finding a reservation, which is always really nice when looking to..."
jWuUibgnTGsJibOrr6UUSw,"This was our first time eating at Haidilao and the experience was amazing! All the worker were so friendly and checked in regularly to make sure we were...If you are looking for a spot to celebrate your next celebration or birthday, this is the spot. The attention to detail is what separate Haidilao's service...First time here and had a great experience. Also a great thank you to Amy. Super friendly and answered all of our questions clearly. Definitely recommend..."
NrKCM1h3CsC-sfhg-t1awg,"Super crowded today - could barely snag a table and I could see why! The food and service is phenomenal. 

On Friday - Sundays, they have a brunch menu. I...The guys at Yafa have been rocking now for a few years, and after I've enjoyed their food for many visits, I owe them another review. This one has been...- 25 stars for that chicken sandwich
- they go above and beyond and labeled names on each order
- great cardamom iced coffee
- the lamb poutine was alright,..."
gj3TK9OEeXbb2-3Yp2Laxg,Came here for a small wedding banquet. My husband's cousin got married in California (big wedding) but held a small banquet here in Brooklyn for those of us...Typical dimsum spot in this area. I would say my favorite dishes are the sui mai and the bean curd roll. The cart ladies are helpful here and the wait is...Visited with family for dimsum during a weekend morning so there was a bit of wait for seats. But the turnover seemed pretty fast as we didn't have to wait...
zpdVhXIouhc8gkBXceCtrQ,"***Quick Service, Very Affordable, Decent Seating***

If you're looking for a tasty, cheap, vegetarian meal, I highly recommend checking this place out....Jisu was my last veg stop of my trip and they packed a wonderful bentou box set for my flight back home to the Bay Area.

They are a wonderful vegan...Only learned about Jisu tonight, will definitely return soon. The Eight Inmortals are a fine choice if you'd like to combine vegetables impersonating meat..."
BtsXojrMtfLRhhFK7rm35A,"Really great service here! The waitstaff is attentive and took my friend and I's order quickly soon after we sat down. Although the cups for water are...*could be 4.5/5 

First time at Hupo & I would return. Given that it's LIC, the prices aren't cheap by any means, but the fare delivers. Great service &...A good Sichuanese option for those that are in LIC. The menu is pretty classically Sichuan with most of the options focused from that region. 

The food at..."
_YsHeAEyCYY03zGqlDdj-Q,"Kimbab got a nice flavor and spice to it. This is a quick to go spot for Kimbab. The spicy tuna is $11 and there is no charge of tax.A small hole in the wall place in K-town that sells kimbap (Korean rolled sushi). They are cash only! 

I ordered the spicy tuna kimbap and the bulgogi...Hard to review because for most folks who didn't grow up eating kimbab, there's no point of reference so it's all whatever.

Pros: It's the only legit..."
PJfXA2NFkwyDY9a14qYthw,"Came on a rainy afternoon with a friend. There is enough seating for 8-9 people. They have a large variety of cakes, cupcakes, cookies, brownies and other...I have been wanting to try this place for over a year... mostly because of the rave reviews, gorgeous photos posted on Yelp, and my love for everything earl...The staffs are friendly, ordered the cake to go. The cake are $15 as of November 2023. The black tea boba tasted better than the mango coconut sago. The..."
tThLkpLlETKFSbfc4vCQDw,My regular taco place has been closed for more than a week and tacos is really on my personal menu at least once a week.  I have been forced to find a new...YO!First up i just wanna shout out my homie Denzel!(he a local legend in Sunnyside and knows all the good eats so shoutouts to him for real!) So i be...Fast cheap and fresh ingredients. Great spot for Rick bit to eat. Open until late. If you go for pick up parking can be a bit difficult
Up2LI3M1Uz3qJncRo0WgVw,"Amazing food and service. Very nice interior and I highly recommend the bon mi. RjjfjfjfkfkSaturday 12:30pm

I was so indecisive on what to have for lunch but decided to come here as the temperature was getting cold and pho was the best option ....After not going to a concert in Central Park because the lines were tremendously long and the weather was atrocious, we found ourselves at Pho Shop for some..."
6jGzPO2ejyqBfROflp9PLA,"16 Handles is the perfect summer treat!

They have a variety of yummy flavors to choose from, and also offer Gluten Free, Fat Free, Low Fat, Dairy Free,...This location ROCKS. I feel like the toppings are always stocked and the people are always super nice. Some yogurt comes out like kinda watery but most are...I went here today for a deal with NYU and restaurant week, and it always tastes so delicious! I will say the froyo was a little bit more liquidy than..."
o4MpyA_z4Jb-WqJwDk_Szg,"We Bagel offers delightful rainbow bagels and provides outdoor seating, making it a pet-friendly space. The service was professional and quiet. The ambiance...Overpriced!!!!! The amount I had spent it's ridiculous overall. What's more crazy on how much they charge for small tiny tube of cream cheese. 

The only...I read somewhere that I have to eat NY/NJ bagels when visiting. Something about the water they use and the fact that they boil it. Where I'm from, Hawaii,..."
_ZZS8RMudSUoZNJMJJZ-DA,"Amazing & delicious food.  Family owned and are extremely hospitable when you enter.  Tacos are amazing and quesadillas are even better. Fresh made shells...Came here for lunch one day, the burritos are massive but I didn't care for it. Not sure why. They do have a great and very large menu though. Next time I...This is the best place to get breakfast or lunch on City Island.
They make very large sandwiches of all kinds, made with the freshest of ingredients with..."
KDGGpWef9LkYk79oVCiqfg,"Had an amazing brunch here! I came with a friend and we managed to snag a table right away (though it was a weekday). I tried:

+ Nonfat latte - great 
+...At Ciao, Gloria, you order at the front before finding yourself a table. There's a lot of tables inside as well as outside. There's also lots of outlets for...I've been here a few times for weekday lunches. So far I've had the Avocado Toast, the La Contessa (roasted chicken sandwich), and the pumpkin-chocolate..."
l3aVYfTWVINXaNGxlMz0bQ,"Cozy Thai restaurant located in soho with one of the best lunch specials in the area.

The Thai food here is consistently good. The lunch special has a lot...Above average, but absolutely below our other Asian food experiences in NYC. 

Limited menu, mediocre freshness and the service was poor. 

Entres were...An amazing night out with friends. This family-run business really highlights the best flavors of Thailand. Staff are really friendly and accommodating as..."
G5TrLAJ-7D_TawVC29QnPg,"Sanocho is soooo good here. 
I am child and i know my food this place is good for kids and grown ups
Very clean and nice establishment.Great service. Excellent food. Simple ambiance for a Friday lunch. Black rice and beans with goat nicely smoky. Excellent plantains.At first you walk in you see the trays of pre-made food and think you're in for something that's going to be dry. Do not make the mistake of thinking that...."
1ux5rxwWjKxoXHUyGynwSg,We came here around 7:30pm on a Sunday night and were seated immediately. The place was pretty empty which was quite shocking given the food was incredible....Such a cute whole in the wall restaurant in Brooklyn with great food at affordable prices. Came here for a late lunch and it did not miss! My boyfriend got...I went on a quiet Thursday afternoon. I was the only person there and the server/bartender/do it all woman was welcoming and friendly. The food came super...
ZjU9qd-RR55cEEKufmdN5Q,"This place is so beautiful. The drinks were delicious. The menus are fairly priced. The food was beautifully presented and were absolutely delicious. We...The spot is an Moxy hotel, and certainly gives off the vibe of East Village plus Moxy Hotel. The food is not stellar, but it's also not bad. Everything...Pretty underwhelming quality and service at the price point. The food wasn't tasty or thoughful and much was obviously pre-prepped. Service was not..."
