RESTAURANT_ID,REVIEWS
z9uIMwJX9psbIh5Q1cbTzQ,"mobile order is cheaper than going to order at the cashier. They prepare pretty quickly. Eating inside is quite peaceful. No music inside. 
The couch seat...Ordered:
KFC Wraps Combo (~$10): Classic Chicken Wrap with thick-cut pickles and mayo & Spicy Chicken Wrap that's topped with coleslaw, pickles and spicy...Unpleasant Experience with Cashier Melissa at KFC Stienway and she lied on her Identity, receipt shows Anny means PROFESSIONAL BLUNDER 

On Monday,..."
S7rZi6Bgs1nP0fQLdSNpSw,"We personally think that this is one of the best restaurants with Georgian food in U.S.!
Everything is very tasty, service is amazing 
We definitely will be...I absolutely love the Turkish coffee here, perfect for my taste palate. The food is delicious and excellent service! Great place for dinner, totally...My group and I came here for dinner after deciding, new year, new cuisine. We came on a Friday night and it was pretty busy, as there was a party of 10 in..."
jjLcqGI11ThxAhcftEh1Aw,"Unfortunately understaffed for the crowd. Waited 1.5 hours after ordering to be served. Staff did not seem overjoyed to be thereI've been here a few times.  First, I think people are overly critical of this place.  Even during my first visit, I wasn't wowed.  And still, is this the...The ambiance takes you back to a forgotten era. The smell of the wood still lingers in the establishment and it just adds to the atmosphere. The service is..."
84aAjU_gAIit6JqDkDyxlg,Great service and food was gooood manager was helpful when we ordered on the phone and kept changing the order with 15ppl got there and still made changes...Yummy 10 fried wing extra crispy y'all with some curley spiced french fires and a drink for the small $$$ of a kidney am just sayingIt's sad that people will look for any reason to complain. Getting food in person is typically a guaranteed way to make sure your order is correct and the...
Bx9ufqCtxxdl2l6pT3J45g,"Caviar paradise! 

Everything is delicious and made from scratch.
The Borsht is amazing, caviar phenomenal and the pastries divine! 

I could eat here any...Caveat: this review is based solely for orders made through the Petrossian website.  I have yet to check experiencing the boutique in person off my to do...Excellent service and the best caviar! ToGo packaging was awesome to ensure freshness. They will even deliver to NJ."
h7eetr6J6CK24s7Cgcn-ew,"TLDR: must try for budget friendly sushi. 

I was really skeptical of the price. I thought there's no way or there's a big risk I'll get sick. I was...I have been ordering sushi from here for over 10 years. The lunch special is even on the weekends, which is very rare. I always have fresh food and tasty...Best japanese food in Astoria! Excellent service! Phone order was right ans fast delivery!"
14o8c4ACAlHJGR6vf_xiHw,"Family owned business small quite spot. They literally only sell one thing and it's good decent 8/10 it's Aii. If the katsu ever turns bad one day then it's...This is a family-owned restaurant that specializes in pork cutlets. 

You first get served with some creamy soup (tastes better with some pepper) and soon...Great Katsu restaurant in Bayside. Whenever we crave Katsu we come to this place because they specialize in it, and actually they only sell Katsu so it's..."
KyOtOluTH8c8SICpf85thg,"Food was AMAZING, drink's AMAZING and the staff were super attentive and friendly. I'm from out of town and have been to Mexico dozens of times, this place...Vibes are super lit and food is good enough! Felt like we were pregaming the club and we were dancing in our seats :)

However, not sure if some of the...Food was delicious wished the mole was spicy. The margaritas were on point and got the job done. The service was good, servers were friendly and attentive...."
tsTGTBrz2TqrYRgdr6vEJQ,"We did it. We found a Chinese food delivery that is pretty darn good. Yeah, it shouldn't be this hard in NYC but consistency has been a challenge. 

We...Great standard chime fast food take out. Love their general tsos chicken and beef and broccoli with garlic sauce! Friendly staff and pretty fast!My daughter used to go there for lunch when she used to go up MS51 school. Now, i Love to get deliveries from this place. My go to, I get the combo dishes..."
yEHZiUgIihoSg6quQHcgmA,"This is a boutique restaurant on 18th Avenue.  Swing by early to find parking.  The place is small but there's seating at both tables and booth.  Restaurant...We like dining in and getting take out from this Fusion Chinese restaurant. This restaurant is good for groups, families and or friends.  They have indoor...A great neighborhood restaurant for dine in / take out. I wouldn't go out of my way to come here but it's a great value for the area. 

I have ordered here..."
V7K_-h2EzCjoAWxsHiLXQg,"I have visited this restaurant twice. My first experience was so pleasant that it made me want to come back. My food was served fresh, the customer service...The delivery time was great under the weather conditions
Food was not bad for my liking out of ten 8.7
The tamales rojo was tasteful 
The cheese with pepper...We were sent to this spot by a long time customer. Our family has an array of pallets and La Comadre met them ALL. A spot that serves traditional Mexican..."
s7cttMX_icK-T9HbJPZ1HQ,"The good:
I came from California and visited my brother and of course wanted to try authentic New York bagels. He recommended this spot and it was...0 stars. Terrible customer service, tiny cramped space and the bagels are dog food. You're better off going across the street to Gruenebaums or heck even...This place is awesome! My new weekend go to. Bagels are delicious and fresh. I love the many cream cheese flavors that they offer. Easy parking. What I love..."
YB3Zygy4g4ga6jDFqjfsAg,"I found this spot on Yelp searching for nearby curry chicken which I had a craving for. I'm so glad that I did. This place is small but it packs a punch. I...Chicken curry with Roti - absolutely fabulous. Agree with the comments about the quality of their food. The shop itself is pretty small and primarily caters...Little tiny place, serves huge roti with nice portions. I love curry chicken with potatoes and pepper it's the best. Food is Guyanese not Indian."
cecWBm6P2T1dIXrTfJWKng,"Do not listen to the negative reviews the food here is amazing and the doubles here are amazing. This is real authentic Trinidadian food and the only place...Rude owner, nasty food disgusting service. I wouldn't even recommend it to my worst enemy. Absolutely listen to the negative reviews. This place has the...I'm giving them a five star because this time I came by myself to get the rotis. I came to get curry chicken roti and duck roti and the woman making them..."
qmKesyTmZJphVNRC-YXfDA,Did a Google search for Italian restaurants in Staten Island and Il Sogno came up as one of the top 10. I can actually say we Finally found A very nice...My ATF Italian restaurant in the burbs.  The meatballs are the best I ever had. Everything on the menu is fantastic.  Give it a try if tour near Wheaton....Went here on a Sunday evening... Place was very quiet. Food was good and it was a pleasant atmosphere... Would like a little more appetizer and main course...
cGQZOrC0Dn_-E2a8CGhh0A,"Good place to come for fast, healthy and convenient food. This place is just like any other Chipotle!A poor Chipotle. The defining feature of walking in here is a guy immediately screaming at you WITORBRONWATBEANUWANPROTEN. And you will look confused and...Food was good! Love sofritas FOREVER. Wish there were more chips in the bag.

Workers were kind of inattentive. They just weren't nice or pleasant. 

Wish..."
8b0iC1j499IEmy8a4IVyog,"The food is great but I got to tell you, these employees have the patience of a saint. This is 2023, some woman gets to the front of the long line today and...Got stomachache after drinking the Lemonade.  Salad are not fresh. The clean are dirty. Employee are rude.Please....

.....cook..... the.... beans.... 




....and don't serve us stale nachos.


.....sincerely, 

   I'm still hungry."
bddBvaDBjlSNCncNJKbZrA,"Upon arrival you're greeted with the traditional smell of good bread and cheese as a true pizzeria should. The service is prompt and polite, typical...Loved this slice of pizza!! The slice is HUGE! Overall delicious pizza!! Low yeast taste, young sauce and perfect cheese by grandè cheese.Old school pizzeria, no frills - cash only. Delicious thin slice and the grandma slice is tops. 
With SO many to choose on morris park - I continue to..."
Ot7WdvPpnNFT2kpMdoIH9A,Wow great place for a cold beer and music. Bartenders are amazing and very friendly I Will  definitely be back.Went there didn't see Caroline and walked right out when I realized the bartender didn't see us come in because he apparently was drunker than we were.A true neighborhood bar somewhat of a mix crowd on most nights but mostly regulars great staff cheap drinks if you're not driving and live around the area...
d6r6Bx-FgNuPrY6-EpeoVQ,"My absolute favorite for lunch! Ready-made bento boxes are delicious, and TONS of great snacks both savory and sweet that are hard to find elsewhere. I...This has always been a favorite place of mine for picking up onigiri, or specialty grocery items that I can't find anywhere else. For that, it's good. But...Came by here while on vacation. Got negi tuna maki, ground negitoro togo box, and 2 shrimp tempura rice balls. Came late, around 6pm. Possibly the worst..."
8YEW9Skc7m_Fl-7crFzPyQ,"Been a regular since last decade so high time I wrote how I appreciate these small Bengali joints that remind me of home cooked food whenever I get...5 star service and food. Some of the best bangladesh I food I ever had. To top it off, the service and professionalism of this restaurant is unmatched! 

I...Lots of variety, good service, clean atmosphere, very reasonable prices, recommended++

Tried the mutton biryaani, anda salan, rus malai, and chai, all were..."
gpt2U4ecZSCLmgVQPtkzbA,"Terrific, 5-star admiral place! I had a day of work meetings and was not feeling the best. Was homesick too and this place came through with delicious...A wonderful little spot to have lunch. Typically quite busy with the office crowd, but it's never too noisy, the service is great, and the food is...It was alright! We ordered the seafood pho and chicken rice bowl through postmates. The food came quickly but was lukewarm - strange considering it's only..."
SCmInGHIWS-OCr-Kq4e0wQ,"Came here for a little snack after work, and it was my first time trying Haitian patties. (They still had all the options available after 6pm on a Thurs.)...I really enjoy la baguette. I've been here several times and it never disappoints. The pastry's are always fresh, full with flavor and there's definitely an...Food was good and service was on time where I was very with everything overall. I have had additional stuff like AK100 - Phoscao which I haven't had for..."
STBRkchZYbZh60cRLOWCfA,"McDonald's has just about the best fast food you ever did see, the service is fast(under 10 minutes) to order, and there's just something about it that...I'm not sure if this McDonalds is under new management or what but lately the service here has been terrible. I ordered food for my daughter and I and one...I asked for a coffee they parked me and then after half an hour of waiting I asked for it and they still didn't have it . They mixed the regular coffee with..."
Zk3d5782ZLu8eGllhbeS3Q,"This location is amazing, I came here to sign some copies of my book and I didn't realize this was the biggest Barnes and Noble store in the US.  Staff was...Such a large Barnes and Noble, I do believe 4 stories. Staff are always attentive and friendly. Currently, on the second floor they have a Heartstopper...One of the great features of Barnes and Nobles, is that each store manager has the ability to arrange the store as they and their staff see fit. I love..."
tmNlOPsJHtvtxFWMjfYY9A,"Delicious food good service keeps coming back for more Ev with delivery to enjoy at home good foodCame here with my family for Christmas Eve. The service was absolutely great, our waitress was very attentive and friendly. They had this awesome deal of 2...I finally went back to Applebee's, my last time there was around 2019. I went with a friend and 3 kids. We took advantage of their kid's menu especial meals..."
2amZhiDhm8Gs-85uRL84cA,"Clean- 10
Custom services-10
Food taste- 10+ 
Parking - street
Atmosphere- cozy 
Price- $5 - 20 

Me and my boyfriend ate here for the 1st time is was...Food was really good! Everything was well seasoned. I literally could eat the rice and beans alone with the veggies. 

They have outdoor and indoor seating....It seemed a popular local restaurant. We were visiting from another state, and arrived after 8pm. There was one patron before us, and two more after us. For..."
dsxgbkIKyu7x7JgpAKeZPA,"I found a haven of warmth in the mist of cold snowy day. Rita behind the counter welcomed me in with her warm smile and made the best cappuccino. She...Awful food & overpriced!! $12 on 2 cups of coffee before tip!! Never again, & their barista is the worst! Zero customer service!! Plain rude and has a no...Gnocchi con Pesto: extremely fresh- pasta tasted like it was made 10 minutes ago, pesto was delicious but slightly under seasoned 

Bruschetta con Funghi:..."
fJhzNx7t2QybrYudxULGoA,"I came here a few years ago to celebrate a birthday, but revisited Maria's this past week. To start, the chef that opened this restaurant is a Chopped...Some of best Mediterranean food I ever had.  Healthy.  Delicious and good. Establishment is amazing 
Loved the paintings and decor 
Superr
A++Delicious meal from an unassuming spot!

We rolled into Maria's on a Monday after figuring out that some of the other local restaurants were closed on..."
817saXavwAXyUs8EP9i8CQ,"#Pretty good Ecuadorian Fish Soup ($10.99). Not the best Ecuadorian Soup I've had in the area, but basically every #Ecuadorian soup I've ever had was...would give  0 stars:
1) did not greet when came in door
2) did not ask if i wanted to order or how they can help or make suggestions
3) sitting at counter...How can you possibly serve a bad chicken salad? 
I defenitelty wanted to give this place a try but was very dissapointed.
My salad was drenched in water and..."
jhFqstTMRBAdBHgoQ1nSTA,"Went here a few weeks ago with family. I ordered their chicken parmesan and French onion soup. And let me tell you. As an Italian, I am constantly hunting...Came in for some after work light snack and drink. At 5:30 during peak time of everyone leaving work, they were bringing down a ceiling light with pieces of...This place is one of the most stunning landmark restaurants in all of NY. The decor is absolutely Magnificent, more than 100 years old. Feels amazing to eat..."
C0nauSM5ktvZZFtz51WkDA,"Reviews of fast food joints don't usually provide much value, but this particular Popeyes is beyond the pale in how absolutely awful they are.

Customer...Nuggets plentiful, big size and awesome taste. I e realized some locations suck and some are awesome.I wish I looked at the reviews before coming here on the way home from work. I literally got 1 chicken sandwich which I normally love, terrible. Was old and..."
Xrz4pfFCo-cFzcTqUPPkaw,"The best Mexican food this side of the Rio Grande or the Mississippi, with the possible exception of a couple of taquerias in San Francisco (Taqueria...This place is a must Jesus , the drinks forget about it they are a one of a kind. The food is amazing if u want a cheap trip to Mexico this is a must to...Food was great, drinks were great, ambiance was good, and service was as good as everything else! This was my first time here,and i will definitely be back..."
syQqK_8IZeX3k5FshcDMMQ,"The food is just so fresh. I got pancita and enchiladas de mole with cheese, they all taste amazing! Definitely my favorite spot for comfort food! The chef...I had my day planned out and Tacos were #1 item on my agenda. Unfortunately, the place I wanted to go was closed. Fortunately, you can walk a block in this...#I think this place is from the same people behind the Cholula on #Wyckoff.

I ordered the #Sopa de Olla (Ox-tail soup). The broth is good, but the meat was..."
JpUmsVDjA0zjygYcoskq2Q,"This is one of my favorite Colombian restaurants. My husband is Colombian and he gets super picky when it comes to food from the homeland. Colombia in Park...Columbia in Park Slope, located at 376 5th Avenue, offers a delightful dining experience that captures the essence of Colombian cuisine. The Empanadas de...Colombia in Park Slope is located along the busy Fifth Avenue where there are tons of shops and restaurants to visit.   It would be really easy to walk..."
B-H5VrRI7ouol4Y_ldXT1A,"I still give them 5 stars  love their food and have no complaints! Like Chicken with mixed vegetables, Shrimp Lomein etc.....My spouse ordered from this restaurant on door dash. We got fried chicken wings with pork fried rice, not great chicken was fried until dried out. Spare...I've had thin and thick noodles from chinese restaurants in 4 different states and 3 different countries and I have never had noodles so plain. I'm sure..."
rAmof5MaQHV7yRz35u08Jg,"Kingston is a pretty well known Kosher pizza spot in crown heights, and with that, it's pretty much your standard. They've got plenty of items on the menu...Terrible customer  service, they are only in business because  they are basically the only kosher option. 
They don't deliver all your order, when you try...Great Sicilian Pizza. Light airy dough.  Crisp on the bottom. Quality cheese, not oily. Had fresh garlic & canned mushrooms (-.5), and sauce could use a..."
i-pIkOZDCv7UVwFyMO5QlQ,"Delivery was quick but food was not good. 
Wonton soup - cheap noodles n discolored wontons. Bland. 
Chicken dumplings- steamed, tasted terrible, rubbery,...Ordered Garlic eggplant and it tasted like Duck Sauce eggplant. 

Tasted no garlic at all.

I know you think Americans all love having Sugar poured down...Ordered chicken wings and house special and the chicken wings were still raw inside. If I could give zero stars I would. I called the place up and they were..."
ZasGU3Njb5dcZilSDD_9_Q,"Just wanted to have a good time in Staten Island. We started the day off by the water, and asked the locals where we should go. 

They recommended, this...3$ beers that are ice cold, and jukebox that at any moment could span from Abba to Black Sabbath to The Bee Gees and back again--a night at Talk can take...Want to talk about a magnificent dive, this is it right here! To be labeled an exceptional dive in my book is not something I take lightly. It's about a..."
BbMUXd69i0tlWS2aoppwaQ,"Amidst the bustling streets of New York City, where culinary standards are sky-high, a haven of Mexican excellence beckons: El Camion. Tucked away in the...I was not impressed with this place at all! I think the fact that they had a limited late night bar menu just after 10 pm made it underwhelming because it...Title: A Mixed Experience at El Camion

Rating: 

Our recent visit to El Camion left us with mixed feelings. While the restaurant had some positive aspects,..."
PiOv4vMRLaJJoqt_Eyebvw,"Food is delicious.
 Costumer service is at A +
Great place to sit down or order out.
Ambiance is lovely.Average vibes. No frills. Look, this is not my first choice spot to go to in Brooklyn; HOWEVER, there are many attributes that make this place a frequently...They fry fish items and chicken items in the same oil or pan. So unfortunately someone in my group couldn't even eat some of the food we ordered. 

We..."
XfmtH4SkuSQQwiRTE78sTA,"Food tasted solid. Liked the flavor and firmness of the rice with the main dishes. Would recommend. 

Also liked the fortune cookiesUnassuming Chinese take out spot not far from the bridges. A large mural of mother China is on the wall when you enter with traditional Chinese statues that...I've been looking for a good Chinese food spot for a while and I just found it. All the food was really good, chicken was high quality white meat. The one..."
WRPrwGH50FBm7yiuYKiLjw,"So for the cocktails, ambiance, and service I give this place 5 stars. Cocktails are about $14 but are made with care. I really loved the pear necessities...I found this on Yelp from all the good reviews.  I would say that it was a great spot to get cocktails and wine and beer.  I see couples, groups of friends,...I came in to try some craft gin cocktails and they didn't disappoint! The ambience of the bar was amazing as well. I went as soon as they opened so it..."
IcBBmuFa7VGgu3g_VEUBdA,"One of the worst customer service I've ever seen, and I work in customer service this did not show hospitality at all attitude tasted like how they cooked...Food quality is inconsistent. You never know hat to expect from here. Avoid this place...The food from Panda House is very good. I've had subpar Chinese food before (like anywhere outside of NYC) but this is good and always hits the mark! The..."
IkalAe3sUTlzV66KbIdluQ,"Fuji Hana, or ""Fuji"" is probably the number one kosher Asian restaurant in the area, and typically frequented by the Jewish community nearby. 

It's almost...Today was my first time ordering from this place I ordered vegetable tempura, kara agi chicken, and a matzo ball soup which actually came with noodles and...Food was mediocre. The only thing I enjoyed was the vegetable fried rice. I asked for sesame chicken and I was given a fried piece of chicken with some..."
74FFOreAgPphSwSZlfZzgw,"I absolutely love Jones Wood Foundry. I don't go anywhere else in the city for fish and chips, because theirs is exactly like that of my favorite pub in...To step into Jones Wood Foundry is to be transported into a small town pub in the country side of England. It's an old-fashioned, narrow pub style bar with...today is thanksgiving 2023 and the bartender a horrible person should not be in front of people.
a customer asked her about what they have and her response..."
7HJrtpB0mo8tndvxOkN31w,"More like a 4-star place but want to help them out and they are a Mom and Pop.

It's a decent spot if you know what you are coming in for.

Salmon Rolls are...Stopped by during lunch break with family from fabulous exhibit at the children's museum nearby. 

Cozy atmosphere with rustic music and beautiful decor....Kitaro is Great sushi restaurant, it has been my go to spot for years due to its fresh fish and lunch specials."
whSUmhJmaSUCoUPtCu8bNw,"Generally speaking, I'm a converted Dunkin patron after abandoning Sbux, but I also see a huge discrepancy between different Dunkin franchises. This is one...I order from the app every morning on my way to work they haven't gotten my order right ONCE ordered a bagel with butter today just got a toasted bagel.....Been to a number of Dunkin Donuts when we are on the road. We usually get Coffee, and occasionally donuts. We've seen the TV commercial for the Bacon, Egg..."
833d7cqETGXFBem-ndDavg,"I just had an incredibly delicious ham and cheese croissant, perfect coffee and had to write a review because the chocolate chip cookie was literal...Yes, a 5-star review for Pret and I'll tell you more on why! I've been a long-tome customer of Pret. This particular Pret on 425 Lexington I've been...The first time I've had Pret A Manger was when I was in Paris, so I was pleasantly surprise to see the chain in NY as I was walking to work. I decided to..."
Ro-EW-LYUOXlnkb9wUmX8A,"One of my go to places for watching Premiere League football. Atmosphere is fantastic especially for the big games and the World Cup! Be warned, if you are...I went to Banter to watch a basketball game with some friends and tried their Brooklyn apple cider rose on tap. Service was great! And the bar was the...Great place to go to for football games. Make reservations in advance if interested in watching some high profile matches. Great pies!"
J0cXVSZ9QhPZnXxfHYut7w,"truly one of my favorite pizza places in the area! Huge slices that are worth the price, pretty fresh.

It's a nice little place with sweet staff near...Went for lunch after spending 24 days on a cruise ship eating bland British food. This was a welcome change. I had a slice of cheese, garden salad and...It's a humble simple place with many options in the menu. Portion is huuuge but taste is just alright. Standard service. Not sure if i wanna come back to..."
LAo4PdkUMwRF88x5TnG3wA,"NOT SERVICE DOG FRIENDLY:
I came in with my service dog and right before I paid for my food, a female employee told me that I couldn't stay for long because...Place is awesome. Service from the big man was amazing. The best subway in the world. Hands down. I love youWhat an abysmal Subway. It is a shoebox that can't fit more than 3 customers at a time in it and the staff I have encountered there were both extremely..."
DlCejV1AYAPnVQTkfyMRFQ,This Dunkin' is in a city sized mall and has free parking and curbside service. I ordered ahead with the app on a Monday using their free WiFi and got bonus...I went here this morning to get a birthday cake.  Waited for 20 minutes on line to get to the registed and wanted something written on the cake only to be...This is for the baskin robbins in here. Ordered on uber eats last night and am eating the ice cream now and this nasty plastic thing was inside the ice...
VYCVwP4mfIqBYmIuXuXB3A,"Very good always, fast cheap and good, not great To dine in but good for pickup/delivery, never had a bad mealWe usually order from another Chinese takeout spot but, earlier in the week we got spoiled food. We thought it was time to try another spot. We ordered our...I order from this restaurant all the time! My go-to is the chicken with broccoli with brown rice. It's always delicious! I've had a few so-so things, but..."
EjIXvG0letWrQ8uRm0BmNw,"So here I am finally after 60+ years decided to stop at this place. The place is frozen in time but amazing. 
Timeless antiques all over the joint. 
So I...Great place and wonderful owner and staff! Had a private event there and it couldn't have gone better! Thank you JohnOld school feel with signs, dart board, billiards, and old school memorabilia. Last bar before crossing over to the Rockaways or the first bar crossing back..."
TCPZLIG8mkX0iOD4K3_wAw,"We came with friends for a nice meal and wasn't disappointed. The owner greeted us , sat and had a pleasant conversation with us . He's very nice . We...Celebrated my friend's belated birthday  and I couldn't be any happier or stuffed! 

We went during a weekday evening, very quiet. 

I had the birthday...A nice experience.  We went there with another couple.  Pulled up to ample parking in this historic house that is Basilio.  We ordered wine by the glass and..."
4AGPKsdpj5oKJeA9ENiHDQ,"I've been coming here for the last 4 years and should have written a review by now.  Although I live in the Jamaica Queens area, this is my go to place for...One of our to-go spots for takeout and delivery. 
As a mom- if things get busy or my kids crave pizza, it's the spot to call. It's a 4.5 stars. The only...We lived in the neighborhood for 15 years, and John's was our go-to place for pizza. We frequented it/or ordered delivery at least a few times a month and..."
zLsXFdPpwYtLVGGcz_r31w,"amazing burgers !!
the meat was juicy
cheese was melted
fresh lettuce and tomatoes
bread was toasted
it was just amazing !!!!!!!!!!!Everyone please check the Instagram page by the name of @Fatpacks___ a gentleman today reported that in a breakfast platter he found 4 roaches. Which were...Great cooks.. food always hot and good! Fast delivery as well! Very friendly most of the time we get it delivered but when we dine in very clean and polite."
Q1_UvNyONsaVS_VC1mD9Dw,"Wow! This place is great and totally unexpected from the exterior! It seems super small from the entrance and reception/bar area but has sooo much seating...There are no shortage of charming Italian spots on the Upper West Side. While Osteria Cotto doesn't exactly stand out from the pack, it made for a pleasant...We were greeted immediately and given a seat immediately. We ordered red wine and rosemary wings to start. The rosemary wings were a great compliment to my..."
86d1dsvm9dyARtaAQmjfUg,"cannot believe i've been in the hood for 5 years and only learned about this institution! it's been there for 90 years and it slaps. the guava and cheese...I like this place a lot, it's not the cheapest but it's good quality w lots of options and a lot of euro influence which I love for desserts. 

That being...A neighborhood bakery main stay for over 20 years, this is truly one of my favorite local businesses.  I have fond childhood memories of stopping by this..."
